Data;Servico;Midia;Tipo;competencia;Agencia;NF;Subcontratado;NF; Bruto PI ; Bruto PUP ; Comisao/B. Calculo ; IR ; ISS ; Liquido ;PP;Data Pagt;RPP;RPNP;local;Data;Relatorio;Campanha;situacao;
18/04/2017;veiculacao;Radio;normal;mar/17;Binder;52;Jovem Pan Fm;1217;;19.812,25;3.128,25;46,92;156,41;19.608,92;26;13/06/2017; nao ; nao ; coorfin ;15/05/2017;9;Uso Racional da agua 2;pago;
18/04/2017;veiculacao;Internet;Alternativo;fev/17;Binder;18248;Site oscabecasdanoticia.com;67;;4.092,92;646,25;9,69;32,31;4.050,92;26;13/06/2017; nao ; nao ; coorfin ;15/05/2017;9;Uso Racional da agua 2;pago;
19/04/2017;veiculacao;Radio;normal;mar/17;Binder;125;Antena Nove Fm;3544;;5.027,40;793,8;11,91;39,69;4.975,80;26;13/06/2017; nao ; nao ; coorfin ;15/05/2017;9;Uso Racional da agua 2;pago;
19/04/2017;veiculacao;TV;normal;mar/17;Binder;154;Bras°lia;8502;;12.046,76;1.902,12;28,53;95,11;11.923,12;26;13/06/2017; nao ; nao ; coorfin ;15/05/2017;9;Uso Racional da agua 2;pago;
19/04/2017;veiculacao;Radio;normal;mar/17;Binder;88;Bras°lia Super Radio;1842;;9.074,40;1.432,80;21,49;71,64;8.981,27;26;13/06/2017; nao ; nao ; coorfin ;15/05/2017;9;Uso Racional da agua 2;pago;
19/04/2017;veiculacao;Radio;normal;mar/17;Binder;127;Nova Brasil Fm;262;;9.028,37;1.425,53;21,38;71,28;8.935,71;26;13/06/2017; nao ; nao ; coorfin ;15/05/2017;9;Uso Racional da agua 2;pago;
20/04/2017;veiculacao;TV;normal;mar/17;Binder;73;Boa Vontade;1451;;10.107,76;1.595,96;23,94;79,8;10.004,02;26;13/06/2017; nao ; nao ; coorfin ;15/05/2017;9;Uso Racional da agua 2;pago;
20/04/2017;veiculacao;Radio;normal;mar/17;Binder;78;CBN Fm;13423;;11.234,70;1.773,90;26,61;88,7;11.119,39;26;13/06/2017; nao ; nao ; coorfin ;15/05/2017;9;Uso Racional da agua 2;pago;
20/04/2017;veiculacao;Jornal;Alternativo;mar/17;Binder;81;Estacao News;93;;4.940,00;780;11,7;39;4.889,30;26;13/06/2017; nao ; nao ; coorfin ;15/05/2017;9;Uso Racional da agua 2;pago;
20/04/2017;veiculacao;Radio;normal;mar/17;Binder;163;Mix Fm;68/001;;14.132,58;2.231,46;33,47;111,57;13.987,54;26;13/06/2017; nao ; nao ; coorfin ;15/05/2017;9;Uso Racional da agua 2;pago;
20/04/2017;veiculacao;TV;normal;mar/17;Binder;72;Record;29015;;43.713,98;6.902,20;103,53;345,11;43.265,34;26;13/06/2017; nao ; nao ; coorfin ;15/05/2017;9;Uso Racional da agua 2;pago;
24/04/2017;producao;Foto;normal;fev/17;Binder;18260;Bulldog Estudio;245;;21.980,00;21.980,00;;1.099,00;20.881,00;26;13/06/2017; nao ; nao ; coorfin ;15/05/2017;9;Uso Racional da agua 2;pago;
24/04/2017;veiculacao;TV;normal;fev/17;Binder;18199;Record;28990;;43.713,98;6.902,20;103,53;345,11;43.265,34;26;13/06/2017; nao ; nao ; coorfin ;15/05/2017;9;Uso Racional da agua 2;pago;
24/04/2017;veiculacao;Internet;Alternativo;fev/17;Binder;18185;Site brasiliaagora.com.br;2624;;6.270,00;990;14,85;49,5;6.205,65;26;13/06/2017; nao ; nao ; coorfin ;15/05/2017;9;Uso Racional da agua 2;pago;
24/04/2017;veiculacao;Internet;Alternativo;fev/17;Binder;18218;Site fogocruzadodf.com.br;102;;2.786,67;440;6,6;22;2.758,07;26;13/06/2017; nao ; nao ; coorfin ;15/05/2017;9;Uso Racional da agua 2;pago;
24/04/2017;producao;C¢pia VT;normal;mar/17;Binder;18267;Studio Treze;76;;1.300,00;1.300,00;;65;1.235,00;26;13/06/2017; nao ; nao ; coorfin ;15/05/2017;9;Uso Racional da agua 2;pago;
24/04/2017;veiculacao;Radio;normal;mar/17;Binder;165;Verde Oliva Fm;254;;3.049,69;481,53;7,22;24,08;3.018,39;26;13/06/2017; nao ; nao ; coorfin ;15/05/2017;9;Uso Racional da agua 2;pago;
26/04/2017;veiculacao;Jornal;Alternativo;mar/17;Binder;179;Capital do Entorno;54;;4.940,00;780;11,7;39;4.889,30;26;13/06/2017; nao ; nao ; coorfin ;15/05/2017;9;Uso Racional da agua 2;pago;
26/04/2017;veiculacao;Jornal;Alternativo;mar/17;Binder;71;Central Brasil;142;;4.940,00;780;11,7;39;4.889,30;26;13/06/2017; nao ; nao ; coorfin ;15/05/2017;9;Uso Racional da agua 2;pago;
26/04/2017;veiculacao;Radio;normal;mar/17;Binder;158;JK Fm;95/001;;13.378,47;2.112,39;31,69;105,62;13.241,16;26;13/06/2017; nao ; nao ; coorfin ;15/05/2017;9;Uso Racional da agua 2;pago;
26/04/2017;veiculacao;Internet;Alternativo;mar/17;Binder;18303;Site antenados.com.br;41;;6.966,67;1.100,00;16,5;55;6.895,17;26;13/06/2017; nao ; nao ; coorfin ;15/05/2017;9;Uso Racional da agua 2;pago;
26/04/2017;veiculacao;Jornal;normal;mar/17;Binder;62;Aqui DF;67542;;28.827,75;4.551,75;68,28;227,59;28.531,88;26;13/06/2017; nao ; nao ; coorfin ;15/05/2017;9;Uso Racional da agua 2;pago;
02/05/2017;veiculacao;Radio;normal;mar/17;Binder;222;Cancao Nova;564;;7.395,46;1.167,70;17,52;58,39;7.319,55;26;13/06/2017; nao ; nao ; coorfin ;15/05/2017;9;Uso Racional da agua 2;pago;
02/05/2017;veiculacao;Jornal;Alternativo;mar/17;Binder;212;DF Not°cias;543;;7.410,00;1.170,00;17,55;58,5;7.333,95;26;13/06/2017; nao ; nao ; coorfin ;15/05/2017;9;Uso Racional da agua 2;pago;
02/05/2017;veiculacao;Jornal;Alternativo;mar/17;Binder;200;Fogo Cruzado;109;;4.940,00;780;11,7;39;4.889,30;26;13/06/2017; nao ; nao ; coorfin ;15/05/2017;9;Uso Racional da agua 2;pago;
05/04/2017;veiculacao;Jornal;normal;mar/17;Desigual;1760;Na Hora H;98097;;31.666,64;5.000,00;75;250;31.341,64;18;13/06/2017; nao ; nao ; coorfin ;15/05/2017;10;IPVA MARÄO;pago;
05/04/2017;veiculacao;Jornal;normal;mar/17;Desigual;1755;Aqui DF;67623;;14.413,88;2.275,88;34,14;113,79;14.265,95;18;13/06/2017; nao ; nao ; coorfin ;15/05/2017;10;IPVA MARÄO;pago;
10/04/2017;veiculacao;TV;normal;mar/17;Desigual;1797;SBT;36239;;124.837,41;19.711,17;295,67;985,56;123.556,18;18;13/06/2017; nao ; nao ; coorfin ;15/05/2017;10;IPVA MARÄO;pago;
13/04/2017;veiculacao;Jornal;normal;mar/17;Desigual;1850;Alì Bras°lia;2784;;27.320,32;4.313,73;64,71;215,69;27.039,92;18;13/06/2017; nao ; nao ; coorfin ;15/05/2017;10;IPVA MARÄO;pago;
13/04/2017;veiculacao;Radio;normal;mar/17;Desigual;1806;Antena 1 Fm;5950;;15.598,05;2.462,85;36,94;123,14;15.437,97;18;13/06/2017; nao ; nao ; coorfin ;15/05/2017;10;IPVA MARÄO;pago;
13/04/2017;veiculacao;Radio;normal;mar/17;Desigual;1804;Atividade Fm;1489;;29.925,00;4.725,00;70,88;236,25;29.617,87;18;13/06/2017; nao ; nao ; coorfin ;15/05/2017;10;IPVA MARÄO;pago;
13/04/2017;veiculacao;TV;normal;mar/17;Desigual;1802;Cancao Nova;566;;14.038,81;2.216,65;33,25;110,83;13.894,73;18;13/06/2017; nao ; nao ; coorfin ;15/05/2017;10;IPVA MARÄO;pago;
13/04/2017;veiculacao;Radio;normal;mar/17;Desigual;1812;Cancao Nova;567;;7.481,25;1.181,25;17,72;59,06;7.404,47;18;13/06/2017; nao ; nao ; coorfin ;15/05/2017;10;IPVA MARÄO;pago;
13/04/2017;veiculacao;Radio;normal;mar/17;Desigual;1805;CBN Fm;13430;;17.975,52;2.838,24;42,57;141,91;17.791,03;18;13/06/2017; nao ; nao ; coorfin ;15/05/2017;10;IPVA MARÄO;pago;
13/04/2017;veiculacao;Jornal;normal;mar/17;Desigual;1849;Destak;3325;;32.297,20;5.099,56;76,49;254,98;31.965,73;18;13/06/2017; nao ; nao ; coorfin ;15/05/2017;10;IPVA MARÄO;pago;
13/04/2017;veiculacao;Radio;normal;mar/17;Desigual;1811;Executiva Fm;507;;7.041,78;1.111,86;16,68;55,59;6.969,51;18;13/06/2017; nao ; nao ; coorfin ;15/05/2017;10;IPVA MARÄO;pago;
13/04/2017;veiculacao;Radio;normal;mar/17;Desigual;1815;JK Am;1533;;7.106,00;1.122,00;16,83;56,1;7.033,07;18;13/06/2017; nao ; nao ; coorfin ;15/05/2017;10;IPVA MARÄO;pago;
13/04/2017;veiculacao;Radio;normal;mar/17;Desigual;1809;Nova Brasil Fm;276;;11.055,15;1.745,55;26,18;87,28;10.941,69;18;13/06/2017; nao ; nao ; coorfin ;15/05/2017;10;IPVA MARÄO;pago;
13/04/2017;veiculacao;Radio;normal;mar/17;Desigual;1810;OK Fm;121;;15.361,50;2.425,50;36,38;121,28;15.203,84;18;13/06/2017; nao ; nao ; coorfin ;15/05/2017;10;IPVA MARÄO;pago;
13/04/2017;veiculacao;Radio;normal;mar/17;Desigual;1851;Redentor Fm;144;;4.959,00;783;11,75;39,15;4.908,10;18;13/06/2017; nao ; nao ; coorfin ;15/05/2017;10;IPVA MARÄO;pago;
13/04/2017;veiculacao;Radio;normal;mar/17;Desigual;1818;Verde Oliva Fm;255;;4.269,30;674,1;10,11;33,71;4.225,48;18;13/06/2017; nao ; nao ; coorfin ;15/05/2017;10;IPVA MARÄO;pago;
20/04/2017;veiculacao;Radio;normal;mar/17;Desigual;1861;Antena Nove Fm;3545;;3.990,00;630;9,45;31,5;3.949,05;18;13/06/2017; nao ; nao ; coorfin ;15/05/2017;10;IPVA MARÄO;pago;
20/04/2017;veiculacao;Radio;normal;mar/17;Desigual;1864;Boa Vontade;1646;;5.130,00;810;12,15;40,5;5.077,35;18;13/06/2017; nao ; nao ; coorfin ;15/05/2017;10;IPVA MARÄO;pago;
20/04/2017;veiculacao;Radio;normal;mar/17;Desigual;1863;JK Fm;98/001;;16.398,90;2.589,30;38,84;129,47;16.230,59;18;13/06/2017; nao ; nao ; coorfin ;15/05/2017;10;IPVA MARÄO;pago;
20/04/2017;veiculacao;Radio;normal;mar/17;Desigual;1858;Jovem Pan Fm;1228;;27.645,00;4.365,00;65,48;218,25;27.361,27;18;13/06/2017; nao ; nao ; coorfin ;15/05/2017;10;IPVA MARÄO;pago;
20/04/2017;veiculacao;Radio;normal;mar/17;Desigual;1859;Mix Fm;71/001;;17.305,20;2.732,40;40,99;136,62;17.127,59;18;13/06/2017; nao ; nao ; coorfin ;15/05/2017;10;IPVA MARÄO;pago;
20/04/2017;veiculacao;Radio;normal;mar/17;Desigual;1860;Nova Alianáa ;1612;;1.710,00;270;4,05;13,5;1.692,45;18;13/06/2017; nao ; nao ; coorfin ;15/05/2017;10;IPVA MARÄO;pago;
20/04/2017;veiculacao;Internet;Alternativo;mar/17;Desigual;1876;Site brasiliaweb.com.br;42;;5.016,00;792;11,88;39,6;4.964,52;18;13/06/2017; nao ; nao ; coorfin ;15/05/2017;10;IPVA MARÄO;pago;
20/04/2017;veiculacao;Internet;Alternativo;mar/17;Desigual;1882;Site camaraempauta.com.br;56;;5.799,75;915,75;13,74;45,79;5.740,22;18;13/06/2017; nao ; nao ; coorfin ;15/05/2017;10;IPVA MARÄO;pago;
20/04/2017;veiculacao;Internet;normal;mar/17;Desigual;1867;site correiobraziliense.com.br;67971;;7.880,25;1.244,25;18,66;62,21;7.799,38;18;13/06/2017; nao ; nao ; coorfin ;15/05/2017;10;IPVA MARÄO;pago;
24/04/2017;veiculacao;Radio;normal;mar/17;Desigual;1865;Globo Am;21/001;;4.759,50;751,5;11,27;37,58;4.710,65;18;13/06/2017; nao ; nao ; coorfin ;15/05/2017;10;IPVA MARÄO;pago;
18/04/2017;veiculacao;Radio;normal;mar/17;Binder;106;Antena 1 Fm;5979;;10.398,70;1.641,90;24,63;82,1;10.291,97;20;13/06/2017; nao ; nao ; coorfin ;12/05/2017;11;Uso Racional da agua 2 - Sustentacao;pago;
18/04/2017;veiculacao;Radio;normal;mar/17;Binder;100;Band News Fm;6407/1703;;6.150,30;971,1;14,57;48,56;6.087,17;20;13/06/2017; nao ; nao ; coorfin ;12/05/2017;11;Uso Racional da agua 2 - Sustentacao;pago;
18/04/2017;veiculacao;Jornal;normal;mar/17;Binder;112;de Bras°lia;98648;;36.665,61;5.789,31;86,84;289,47;36.289,30;20;13/06/2017; nao ; nao ; coorfin ;12/05/2017;11;Uso Racional da agua 2 - Sustentacao;pago;
18/04/2017;veiculacao;TV;normal;mar/17;Binder;57;Gànesis;1008;;2.032,24;320,88;4,81;16,04;2.011,39;20;13/06/2017; nao ; nao ; coorfin ;12/05/2017;11;Uso Racional da agua 2 - Sustentacao;pago;
18/04/2017;veiculacao;Radio;normal;mar/17;Binder;101;OK Fm;123;;8.320,81;1.313,81;19,71;65,69;8.235,41;20;13/06/2017; nao ; nao ; coorfin ;12/05/2017;11;Uso Racional da agua 2 - Sustentacao;pago;
18/04/2017;veiculacao;TV;normal;mar/17;Binder;54;Record;29087;;56.781,91;8.965,57;134,48;448,28;56.199,15;20;13/06/2017; nao ; nao ; coorfin ;12/05/2017;11;Uso Racional da agua 2 - Sustentacao;pago;
18/04/2017;veiculacao;TV;normal;mar/17;Binder;55;SBT;36260;;62.337,48;9.842,76;147,64;492,14;61.697,70;20;13/06/2017; nao ; nao ; coorfin ;12/05/2017;11;Uso Racional da agua 2 - Sustentacao;pago;
19/04/2017;veiculacao;Radio;normal;mar/17;Binder;150;Antena Nove Fm;3549;;3.857,00;609;9,14;30,45;3.817,41;20;13/06/2017; nao ; nao ; coorfin ;12/05/2017;11;Uso Racional da agua 2 - Sustentacao;pago;
19/04/2017;veiculacao;TV;normal;mar/17;Binder;63;Boa Vontade;1454;;2.756,66;435,26;6,53;21,76;2.728,37;20;13/06/2017; nao ; nao ; coorfin ;12/05/2017;11;Uso Racional da agua 2 - Sustentacao;pago;
19/04/2017;veiculacao;Radio;normal;mar/17;Binder;75;Boa Vontade;1650;;5.130,00;810;12,15;40,5;5.077,35;20;13/06/2017; nao ; nao ; coorfin ;12/05/2017;11;Uso Racional da agua 2 - Sustentacao;pago;
19/04/2017;veiculacao;Radio;normal;mar/17;Binder;126;JK Fm;101/001;;10.237,67;1.616,47;24,25;80,82;10.132,60;20;13/06/2017; nao ; nao ; coorfin ;12/05/2017;11;Uso Racional da agua 2 - Sustentacao;pago;
19/04/2017;veiculacao;Radio;normal;mar/17;Binder;124;Mix Fm;74/001;;10.815,75;1.707,75;25,62;85,39;10.704,74;20;13/06/2017; nao ; nao ; coorfin ;12/05/2017;11;Uso Racional da agua 2 - Sustentacao;pago;
19/04/2017;veiculacao;Radio;normal;mar/17;Binder;85;Redentor Fm;145;;4.132,50;652,5;9,79;32,63;4.090,08;20;13/06/2017; nao ; nao ; coorfin ;12/05/2017;11;Uso Racional da agua 2 - Sustentacao;pago;
19/04/2017;veiculacao;Radio;normal;mar/17;Binder;128;TransamÇrica Fm;248;;8.079,75;1.275,75;19,14;63,79;7.996,82;20;13/06/2017; nao ; nao ; coorfin ;12/05/2017;11;Uso Racional da agua 2 - Sustentacao;pago;
19/04/2017;veiculacao;Radio;normal;mar/17;Binder;151;Verde Oliva Fm;257;;2.304,22;363,82;5,46;18,19;2.280,57;20;13/06/2017; nao ; nao ; coorfin ;12/05/2017;11;Uso Racional da agua 2 - Sustentacao;pago;
19/04/2017;veiculacao;Jornal;normal;mar/17;Binder;146;Correio Braziliense;67729;;73.692,45;11.635,65;174,53;581,78;72.936,14;20;13/06/2017; nao ; nao ; coorfin ;12/05/2017;11;Uso Racional da agua 2 - Sustentacao;pago;
20/04/2017;veiculacao;Radio;normal;mar/17;Binder;77;Jovem Pan Fm;1246;;14.974,37;2.364,37;35,47;118,22;14.820,69;20;13/06/2017; nao ; nao ; coorfin ;12/05/2017;11;Uso Racional da agua 2 - Sustentacao;pago;
24/04/2017;veiculacao;Radio;normal;mar/17;Binder;168;CBN Fm;13442;;8.628,25;1.362,35;20,44;68,12;8.539,69;20;13/06/2017; nao ; nao ; coorfin ;12/05/2017;11;Uso Racional da agua 2 - Sustentacao;pago;
26/04/2017;veiculacao;TV;normal;mar/17;Binder;70;Bras°lia;8547;;14.512,96;2.291,52;34,37;114,58;14.364,01;20;13/06/2017; nao ; nao ; coorfin ;12/05/2017;11;Uso Racional da agua 2 - Sustentacao;pago;
26/04/2017;veiculacao;Radio;normal;mar/17;Binder;105;Bras°lia Super Radio;1844;;6.925,50;1.093,50;16,4;54,68;6.854,42;20;13/06/2017; nao ; nao ; coorfin ;12/05/2017;11;Uso Racional da agua 2 - Sustentacao;pago;
26/04/2017;veiculacao;Radio;normal;mar/17;Binder;149;Cancao Nova;568;;5.378,52;849,24;12,74;42,46;5.323,32;20;13/06/2017; nao ; nao ; coorfin ;12/05/2017;11;Uso Racional da agua 2 - Sustentacao;pago;
02/05/2017;veiculacao;Jornal;normal;abr/17;Binder;213;Alì Bras°lia;2790;;36.427,10;5.751,64;86,27;287,58;36.053,24;20;13/06/2017; nao ; nao ; coorfin ;12/05/2017;11;Uso Racional da agua 2 - Sustentacao;pago;
02/05/2017;veiculacao;Jornal;normal;abr/17;Binder;217;Destak;3337;;48.307,07;7.627,43;114,41;381,37;47.811,29;20;13/06/2017; nao ; nao ; coorfin ;12/05/2017;11;Uso Racional da agua 2 - Sustentacao;pago;
02/05/2017;veiculacao;Jornal;normal;mar/17;Binder;188;Na Hora H;98615;;31.666,63;4.999,99;75;250;31.341,63;20;13/06/2017; nao ; nao ; coorfin ;12/05/2017;11;Uso Racional da agua 2 - Sustentacao;pago;
02/05/2017;veiculacao;Radio;normal;mar/17;Binder;199;Nova Alianáa ;1609;;1.425,00;225;3,38;11,25;1.410,37;20;13/06/2017; nao ; nao ; coorfin ;12/05/2017;11;Uso Racional da agua 2 - Sustentacao;pago;
02/05/2017;veiculacao;Internet;Alternativo;abr/17;Binder;210;Site agitabrasilia.com;14;;2.707,50;427,5;6,41;21,38;2.679,71;20;13/06/2017; nao ; nao ; coorfin ;12/05/2017;11;Uso Racional da agua 2 - Sustentacao;pago;
02/05/2017;veiculacao;Internet;Alternativo;abr/17;Binder;221;Site blogdofernandocorrea.com;147;;2.679,00;423;6,35;21,15;2.651,51;20;13/06/2017; nao ; nao ; coorfin ;12/05/2017;11;Uso Racional da agua 2 - Sustentacao;pago;
02/05/2017;veiculacao;Internet;Alternativo;abr/17;Binder;197;Site jornaldoplanalto.com.br;289;;2.607,75;411,75;6,18;20,59;2.580,98;20;13/06/2017; nao ; nao ; coorfin ;12/05/2017;11;Uso Racional da agua 2 - Sustentacao;pago;
02/05/2017;veiculacao;Jornal;normal;mar/17;Binder;215;Aqui DF;68277;;28.827,75;4.551,75;68,28;227,59;28.531,88;20;13/06/2017; nao ; nao ; coorfin ;12/05/2017;11;Uso Racional da agua 2 - Sustentacao;pago;
03/05/2017;veiculacao;TV;normal;mar/17;Binder;261;Viva;90088326;;971,85;153,45;2,3;7,67;961,88;22;13/06/2017; nao ; nao ; coorfin ;15/05/2017;13;Uso Racional da agua 2 - Sustentacao;pago;
09/05/2017;veiculacao;TV;normal;abr/17;Binder;266;Globo;4297;;64.189,60;10.135,20;152,03;506,76;63.530,81;22;13/06/2017; nao ; nao ; coorfin ;15/05/2017;13;Uso Racional da agua 2 - Sustentacao;pago;
09/05/2017;veiculacao;Internet;normal;abr/17;Binder;280;Site globo.com;19139;;7.695,00;1.215,00;18,23;60,75;7.616,02;22;13/06/2017; nao ; nao ; coorfin ;15/05/2017;13;Uso Racional da agua 2 - Sustentacao;pago;
09/05/2017;producao;Entrega Digital;normal;mar/17;Propeg;29816;Globo Comunicacao;135659;230;;230;3,45;11,5;215,05;23;13/06/2017; nao ; nao ; coorfin ;15/05/2017;14;Rumo Certo - Educacao;pago;
09/05/2017;veiculacao;TV;normal;mar/17;Propeg;30346;Globo News;18134;23.794,65;;3.757,05;56,36;187,85;23.550,44;24;13/06/2017; nao ; nao ; coorfin ;15/05/2017;15;Rumo Certo - Educacao;pago;
09/05/2017;veiculacao;TV;normal;mar/17;Propeg;30348;GNT;90086343;10.146,95;;1.602,15;24,03;80,11;10.042,81;24;13/06/2017; nao ; nao ; coorfin ;15/05/2017;15;Rumo Certo - Educacao;pago;
09/05/2017;veiculacao;TV;normal;mar/17;Propeg;30345;Megapix;90086346;13.814,90;;2.181,30;32,72;109,07;13.673,11;24;13/06/2017; nao ; nao ; coorfin ;15/05/2017;15;Rumo Certo - Educacao;pago;
09/05/2017;veiculacao;TV;normal;mar/17;Propeg;30349;Multishow;90086344;13.041,60;;2.059,20;30,89;102,96;12.907,75;24;13/06/2017; nao ; nao ; coorfin ;15/05/2017;15;Rumo Certo - Educacao;pago;
09/05/2017;veiculacao;TV;normal;mar/17;Propeg;30400;Sportv;90086000;34.985,65;;5.524,05;82,86;276,2;34.626,59;24;13/06/2017; nao ; nao ; coorfin ;15/05/2017;15;Rumo Certo - Educacao;pago;
09/05/2017;veiculacao;TV;normal;mar/17;Propeg;30347;Universal Channel;90086347;15.560,05;;2.456,85;36,85;122,84;15.400,34;24;13/06/2017; nao ; nao ; coorfin ;15/05/2017;15;Rumo Certo - Educacao;pago;
09/05/2017;veiculacao;TV;normal;mar/17;Propeg;30344;Viva;90086345;12.038,40;;1.900,80;28,51;95,04;11.914,85;24;13/06/2017; nao ; nao ; coorfin ;15/05/2017;15;Rumo Certo - Educacao;pago;
09/05/2017;veiculacao;TV;normal;abr/17;Desigual;1978;Globo;2513;;373.496,30;58.973,10;884,6;2.948,66;369.663,04;25;13/06/2017; nao ; nao ; coorfin ;15/05/2017;16;IPVA ABRIL;pago;
09/05/2017;producao;Entrega Digital;normal;abr/17;Desigual;1980;Globo Comunicacao;24269;;230;230;3,45;11,5;215,05;25;13/06/2017; nao ; nao ; coorfin ;15/05/2017;16;IPVA ABRIL;pago;
12/05/2017;veiculacao;TV;normal;abr/17;Binder;287;Globo;4298;;73.891,00;11.667,00;175,01;583,35;73.132,64;27;13/06/2017; nao ; nao ; coorfin ;15/05/2017;17;Dicas Economia agua - Abril;pago;
11/05/2017;veiculacao;TV;normal;abr/17;Propeg;30579;Globo;4174;351.243,50;;55.459,50;831,89;2.772,98;347.638,63;28;13/06/2017; nao ; nao ; coorfin ;16/05/2017;18;Rumo Certo - agua;pago;
11/05/2017;veiculacao;TV;normal;abr/17;Propeg;30761;Globo;4339;345.302,20;;54.521,40;817,82;2.726,07;341.758,31;29;13/06/2017; nao ; nao ; coorfin ;16/05/2017;19;Crianáa Candanga;pago;
16/05/2017;veiculacao;TV;normal;abr/17;Propeg;30350;Multishow;90087958;7.113,60;;1.123,20;16,85;56,16;7.040,59;30;13/06/2017; nao ; nao ; coorfin ;16/05/2017;20;Violància Contra a Mulher;pago;
16/05/2017;veiculacao;TV;normal;abr/17;Desigual;1988;Globo News;19864;;11.617,08;1.834,28;27,51;91,71;11.497,85;31;13/06/2017; nao ; nao ; coorfin ;16/05/2017;21;IPVA ABRIL;pago;
16/05/2017;veiculacao;TV;normal;abr/17;Desigual;1994;GNT;90093667;;4.151,02;655,42;9,83;32,77;4.108,42;31;13/06/2017; nao ; nao ; coorfin ;16/05/2017;21;IPVA ABRIL;pago;
16/05/2017;veiculacao;TV;normal;abr/17;Desigual;1990;Megapix;90093097;;5.651,55;892,35;13,39;44,62;5.593,54;31;13/06/2017; nao ; nao ; coorfin ;16/05/2017;21;IPVA ABRIL;pago;
07/04/2017;producao;Filme;normal;jan/17;Propeg;29400;Aldeia Filmes;119;;250.526,26;250.526,26;3.757,89; - ;246.768,37;32;21/06/2017; nao ; nao ; coorfin ;18/05/2017;22;Uso Racional da agua;pago;
10/04/2017;veiculacao;Jornal;normal;fev/17;Propeg;29814;Alì Bras°lia;2756;;21.856,42;3.451,01;51,77;172,55;21.632,10;32;21/06/2017; nao ; nao ; coorfin ;18/05/2017;22;Uso Racional da agua;pago;
10/04/2017;veiculacao;TV;normal;fev/17;Propeg;29813;Bandeirantes;25885;;38.135,14;6.021,34;90,32;301,07;37.743,75;32;21/06/2017; nao ; nao ; coorfin ;18/05/2017;22;Uso Racional da agua;pago;
18/04/2017;veiculacao;Jornal;normal;fev/17;Propeg;29836;Destak;3268;;26.767,49;4.226,45;63,4;211,32;26.492,77;32;21/06/2017; nao ; nao ; coorfin ;18/05/2017;22;Uso Racional da agua;pago;
18/04/2017;veiculacao;Jornal;Alternativo;fev/17;Propeg;29881;Folha EvangÇlica;218;;3.705,00;585;8,78;29,25;3.666,97;32;21/06/2017; nao ; nao ; coorfin ;18/05/2017;22;Uso Racional da agua;pago;
18/04/2017;producao;Banner;normal;fev/17;Propeg;29448;Opiniao Comunicacao;9;;9.220,00;9.220,00;;461;8.759,00;32;21/06/2017; nao ; nao ; coorfin ;18/05/2017;22;Uso Racional da agua;pago;
18/04/2017;veiculacao;Jornal;Alternativo;fev/17;Propeg;29882;Sobradinho Hoje;137;;4.940,00;780;11,7;39;4.889,30;32;21/06/2017; nao ; nao ; coorfin ;18/05/2017;22;Uso Racional da agua;pago;
19/04/2017;veiculacao;Jornal;Alternativo;fev/17;Propeg;30011;Lago Not°cias;60;;6.175,00;975;14,63;48,75;6.111,62;32;21/06/2017; nao ; nao ; coorfin ;18/05/2017;22;Uso Racional da agua;pago;
19/04/2017;veiculacao;Jornal;normal;fev/17;Propeg;30001;Metro;81337;;30.067,98;4.747,58;71,21;237,38;29.759,39;32;21/06/2017; nao ; nao ; coorfin ;18/05/2017;22;Uso Racional da agua;pago;
19/04/2017;veiculacao;Radio;normal;fev/17;Propeg;29989;OK Fm;86;;25.602,50;4.042,50;60,64;202,13;25.339,73;32;21/06/2017; nao ; nao ; coorfin ;18/05/2017;22;Uso Racional da agua;pago;
19/04/2017;veiculacao;Internet;normal;fev/17;Propeg;29941;Portal r7.com;6937;;10.062,51;1.588,81;23,83;79,44;9.959,24;32;21/06/2017; nao ; nao ; coorfin ;18/05/2017;22;Uso Racional da agua;pago;
26/04/2017;veiculacao;Radio;normal;fev/17;Propeg;30112;Jovem Pan Fm;1181;;46.075,00;7.275,00;109,13;363,75;45.602,12;32;21/06/2017; nao ; nao ; coorfin ;18/05/2017;22;Uso Racional da agua;pago;
05/05/2017;producao;cachà;normal;jan/17;Propeg;30210;Som e Letras;225;;64.000,00;64.000,00;960;;63.040,00;32;21/06/2017; nao ; nao ; coorfin ;18/05/2017;22;Uso Racional da agua;pago;
11/05/2017;veiculacao;TV;normal;mar/17;Binder;260;Sportv;90088325;;4.003,30;632,1;9,48;31,61;3.962,21;33;21/06/2017; nao ; nao ; coorfin ;18/05/2017;23;Uso Racional da agua 2 - Sustentacao;pago;
02/05/2017;veiculacao;Jornal;Alternativo;fev/17;Propeg;30251;Bsb Condom°nios;49;;4.940,00;780;11,7;39;4.889,30;34;21/06/2017; nao ; nao ; coorfin ;18/05/2017;24;Uso Racional da agua;pago;
02/05/2017;veiculacao;Jornal;Alternativo;fev/17;Propeg;30249;Correio de Santa Maria;203;;4.940,00;780;11,7;39;4.889,30;34;21/06/2017; nao ; nao ; coorfin ;18/05/2017;24;Uso Racional da agua;pago;
02/05/2017;veiculacao;Jornal;Alternativo;fev/17;Propeg;30250;do Lago Norte;88;;6.175,00;975;14,63;48,75;6.111,62;34;21/06/2017; nao ; nao ; coorfin ;18/05/2017;24;Uso Racional da agua;pago;
